STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,VE_FORMS,PERSONS,PEDS,NHS,ROAD_FNC,ROUTE,SP_JUR,HARM_EV,MAN_COLL,REL_JUNC,REL_ROAD,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,HIT_RUN,LGT_COND,WEATHER,C_M_ZONE,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,SCH_BUS,CF1,CF2,CF3,FATALS,DAY_WEEK,DRUNK_DR,ST_CASE,CITY,MILEPT,YEAR,TWAY_ID,RAIL,latitude,longitud
6,37,4,13,21,10,1,1,0,0,4,4,0,24,0,1,4,2,1,50,2,2,2,1,0,0,0,2,1,0,99,99,99,99,99,99,0,0,0,0,1,7,0,61523,0,0,2002,KANAN RD,0000000,34.118280556,-118.7982694
6,13,4,13,19,37,1,5,4,0,15,6,0,8,0,1,2,1,2,25,1,1,2,1,0,0,2,1,1,0,99,99,99,99,99,99,0,0,0,0,1,7,0,62200,3400,0,2002,ROAD 20,0000000,37.963633333,-122.3488972
8,1,4,13,22,7,1,3,0,1,1,1,0,31,0,1,3,2,3,55,1,1,2,1,0,0,0,3,1,0,22,7,22,11,22,56,0,0,0,0,2,7,3,80143,0,51,2002,I-76,0000000,39.8125,-104.9922222
8,1,4,13,17,33,1,1,0,1,13,2,0,25,0,1,3,3,2,45,1,1,2,1,0,0,0,1,1,0,17,33,17,38,17,55,0,0,0,0,1,7,0,80159,434,2937,2002,US-6,0000000,39.813888889,-104.9313889
12,31,4,13,22,40,3,5,0,0,3,3,0,12,2,1,1,1,2,60,1,1,2,1,0,0,0,2,1,0,22,44,22,55,99,99,0,0,0,0,1,7,0,120711,1510,99999,2002,SR-115,0000000,30.508180556,-81.75478889
12,11,4,13,24,0,1,1,0,0,6,9,0,24,0,1,6,1,2,35,1,1,1,1,28,3,0,3,1,0,0,16,0,19,0,0,0,0,0,0,1,7,1,120712,1050,99999,2002,W PERIMETER RD,0000000,26.064716667,-80.15936389
12,113,4,13,17,25,2,3,0,0,14,2,0,12,5,2,1,2,2,45,1,1,2,1,3,3,0,1,1,0,17,27,17,32,99,99,0,0,0,0,1,7,0,120968,0,99999,2002,US-90,0000000,30.603436111,-87.12298056
13,97,4,13,22,35,2,2,0,0,14,3,0,12,1,1,1,1,2,55,1,1,2,2,0,0,0,2,1,0,22,35,22,40,0,4,0,0,0,0,1,7,1,130325,0,35,2002,SR-92,0000000,33.664830556,-84.68047222
16,17,4,13,22,31,1,4,0,0,4,4,0,1,0,1,4,1,2,45,2,1,2,1,0,0,0,2,1,0,22,34,22,55,99,99,0,0,0,0,1,7,0,160053,0,1058,2002,SPIRIT LAKE CUTOFF,0000000,48.057216667,-116.8465139
17,89,4,13,18,58,1,5,0,1,11,1,0,24,0,1,4,2,2,65,1,1,1,1,0,0,0,5,1,0,19,1,19,99,99,99,0,0,0,0,1,7,0,170292,0,336,2002,I-90,0000000,,
18,157,4,13,18,4,1,1,0,0,6,4,0,34,0,1,6,1,2,50,1,1,9,1,0,0,0,1,1,0,99,99,99,99,99,99,0,0,0,0,1,7,1,180160,0,0,2002,CR-75,0000000,40.530266667,-86.89255
20,21,4,13,23,2,1,1,0,0,3,2,0,14,0,1,5,1,2,65,2,2,2,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,7,1,200089,0,4479,2002,US-160,0000000,37.179191667,-94.98601389
21,117,4,13,23,30,1,1,0,0,16,6,0,14,0,1,2,1,2,25,1,1,2,1,0,0,0,3,1,0,23,32,23,34,23,50,0,0,0,0,1,7,0,210239,800,0,2002,MADISON STREET,0000000,39.084358333,-84.508525
22,33,4,13,23,40,1,3,2,0,15,6,0,9,0,1,1,1,9,40,1,1,2,1,0,0,0,3,1,0,23,44,23,52,0,12,0,0,0,0,1,7,1,220210,150,0,2002,EAST RIVER ROAD,0000000,30.418311111,-91.19406111
22,95,4,13,20,50,2,4,0,1,2,2,0,13,8,1,1,2,2,55,1,1,2,1,0,0,0,2,1,0,20,58,21,3,21,38,0,0,0,0,1,7,1,220212,0,252,2002,US-61,0000000,30.058994444,-90.46862222
25,23,4,13,22,31,2,2,0,0,6,8,0,12,5,1,1,1,2,45,1,1,2,1,0,0,0,2,1,0,22,33,22,40,22,58,0,0,0,0,1,7,1,250025,770,0,2002,114 SPRUCE ST,0000000,41.807722222,-70.84576944
26,109,4,13,18,46,1,1,0,0,6,4,0,7,0,1,1,1,2,55,1,2,5,1,0,0,0,1,1,0,18,48,19,18,99,99,0,22,0,0,1,7,1,260226,0,13,2002,G-3 RD,0000000,,
26,147,4,13,22,54,1,1,0,0,15,4,0,34,0,1,6,1,2,55,2,1,1,1,0,0,0,2,5,0,22,54,23,5,0,0,0,0,0,0,1,7,1,260428,0,1,2002,DOLAN ROAD,0000000,42.890711111,-82.73790278
26,163,4,13,17,0,2,2,0,1,13,2,0,12,5,2,1,4,4,40,1,9,9,1,3,3,0,1,1,0,99,99,99,99,99,99,0,0,0,0,1,7,0,260554,2430,133,2002,US-12,0000000,42.295994444,-83.30034722
26,115,4,13,23,59,1,9,8,1,1,1,0,14,0,1,2,2,3,70,1,1,2,1,0,0,0,2,5,0,23,59,0,12,99,99,0,0,0,0,1,7,0,261030,1586,38,2002,I-75,0000000,41.777483333,-83.47463611
28,121,4,13,20,10,2,3,0,0,6,4,0,12,2,1,1,1,2,45,1,1,2,1,0,0,0,2,1,0,20,23,20,40,20,59,0,0,0,0,1,7,0,280270,2125,7,2002,CLEARY RD,0000000,,
29,189,4,13,19,32,1,3,1,0,16,6,0,7,0,1,1,1,2,20,1,1,2,1,0,0,0,3,1,0,99,99,99,99,99,99,0,0,0,0,1,7,0,290449,7000,0,2002,STLUKE,0000000,38.7798,-90.319275
31,45,4,13,18,30,1,1,0,0,3,3,0,34,0,1,4,1,2,55,1,1,2,1,0,0,0,1,1,0,18,31,18,41,0,0,0,0,0,0,1,7,0,310075,0,1190,2002,SR-71,0000000,42.438502778,-103.3116694
31,107,4,13,18,50,2,5,0,0,3,3,0,12,5,2,1,1,2,60,1,1,1,1,20,3,0,1,1,0,19,12,19,29,19,55,0,0,0,0,1,7,1,310076,0,200,2002,SR-59,0000000,42.471813889,-97.64540833
37,183,4,13,21,42,1,2,1,1,2,2,0,8,0,1,1,3,4,65,1,1,2,1,0,0,0,1,1,0,21,44,21,51,0,0,0,0,0,0,1,7,0,370378,0,99999,2002,US-64,0000000,35.795894444,-78.58490833
37,155,4,13,19,7,1,2,0,0,6,4,0,42,0,1,4,1,2,55,2,1,2,1,0,0,0,1,1,0,19,20,19,30,19,44,0,0,0,0,1,7,1,370429,0,99999,2002,RP-1521,0000000,,
41,1,4,13,23,30,1,1,0,0,5,4,0,3,0,1,5,1,2,0,1,1,2,9,0,0,0,2,9,0,0,0,0,0,0,0,0,22,0,0,1,7,1,410108,0,44,2002,IDAHO POWER RD,0000000,45.03065,-116.8442667
42,101,4,13,21,45,1,2,1,0,16,6,0,8,0,2,1,1,2,25,1,1,2,1,99,9,0,3,1,0,21,48,21,54,22,13,0,0,0,0,1,7,0,420044,6540,7,2002,SR-1011,0000000,40.060827778,-75.01981944
42,29,4,13,23,37,1,1,0,1,2,3,0,34,0,1,6,1,2,45,2,1,2,2,0,0,0,3,1,0,22,37,23,45,1,28,0,0,0,0,1,7,1,420127,5855,14,2002,SR-41,0000000,39.802491667,-75.73941944
42,55,4,13,19,4,3,5,0,1,1,1,0,12,1,1,1,2,2,55,1,1,2,2,0,0,0,1,2,1,19,7,19,24,19,50,0,0,0,0,1,7,0,420535,3343,213,2002,I-81,0000000,39.983569444,-77.56804167
42,29,4,13,22,24,2,4,0,0,4,3,0,12,4,2,1,1,2,55,1,1,2,2,20,3,0,2,2,0,22,20,22,32,23,10,0,0,0,0,2,7,1,420598,0,61,2002,SR-3026,0000000,39.807727778,-75.93686944
45,25,4,13,21,10,1,3,0,0,4,4,0,43,0,1,2,1,2,55,2,2,2,1,0,0,0,2,1,0,21,45,22,10,99,99,0,0,0,0,1,7,2,450216,0,65,2002,SR-46,0000000,34.453705556,-80.13650556
45,15,4,13,19,8,1,3,0,0,3,3,0,32,0,1,4,1,2,55,1,1,2,1,0,0,0,1,1,0,19,11,19,48,99,99,0,0,0,0,1,7,1,450218,0,395,2002,SR-60,0000000,33.358522222,-80.17943333
45,81,4,13,23,15,1,2,0,0,9,4,0,34,0,1,2,1,2,55,1,1,2,1,0,0,0,2,1,0,23,30,0,4,99,99,0,0,0,0,1,7,1,450235,0,152,2002,SR-236,0000000,34.045663889,-81.87124444
47,55,4,13,22,5,1,2,0,0,3,2,0,31,0,1,4,1,2,55,1,2,2,1,0,0,0,2,1,0,21,48,21,51,99,99,0,0,0,0,1,7,2,470229,0,218,2002,US-SR11,0000000,35.224569444,-86.98822778
47,157,4,13,20,27,1,3,2,0,15,6,0,8,0,1,1,5,1,40,1,2,2,1,0,0,0,3,1,0,99,99,99,99,99,99,0,0,0,0,1,7,0,470237,1620,41,2002,ALCYRD,0000000,35.078333333,-89.99271389
47,77,4,13,17,15,1,1,0,0,6,4,0,42,0,1,4,1,2,55,1,1,2,1,0,0,0,1,1,0,17,25,17,36,0,0,0,0,0,0,1,7,1,470249,0,1,2002,UNIONCROSSRD,0000000,35.740575,-88.45519722
48,157,4,13,23,45,1,2,1,0,3,8,0,9,0,1,1,1,2,55,1,1,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,480850,0,170,2002,FM1464,0000000,29.611497222,-95.68366389
48,187,4,13,18,35,2,3,0,0,4,8,0,12,2,1,4,1,2,55,1,3,2,1,0,0,0,1,1,0,19,6,19,24,99,99,0,0,0,0,1,7,0,480852,0,311,2002,FM20,0000000,29.720258333,-97.84268333
53,33,4,13,21,0,1,1,0,0,3,3,0,1,0,1,6,1,2,55,2,1,2,9,40,3,0,2,9,0,9,14,9,21,0,0,0,18,0,0,1,7,1,530154,0,24,2002,SR-203,0000000,47.597302778,-121.9134556
54,11,4,13,18,6,2,6,0,1,11,1,0,12,5,10,1,2,2,65,2,2,2,1,20,3,0,1,1,0,18,7,18,10,18,26,0,0,0,0,1,7,0,540120,1270,109,2002,I-64,0000000,38.393725,-82.40750278
54,61,4,13,18,12,1,1,0,0,14,3,0,1,0,1,2,1,2,45,2,1,2,1,0,0,0,1,1,0,18,13,18,17,0,0,0,0,0,0,1,7,0,540122,0,40,2002,SR-705,0000000,39.651694444,-79.93495
55,25,4,13,17,18,2,4,0,0,3,2,0,12,2,1,1,1,2,55,2,2,1,1,0,0,0,1,1,0,17,19,17,25,18,2,0,0,0,0,2,7,0,550155,0,0,2002,US-14,0000000,42.920958333,-89.36803333
